theta,phi,Ex,Ey,Ez,lambda_magnitude,E_ortho_Hartrees,E_meta_Hartrees,E_para_Hartrees,dE_ortho_meta_kcal/mol,dE_para_meta_kcal/mol,dE_ortho_para_kcal/mol
65.0,78.0,0.003768639688081835,0.01773005574832528,0.00845236523481399,0.02,-3007.920879011615,-3007.922861297672,-3007.915430324916,1.2439032812135145,4.663005805946909,-3.4191025247333946
65.0,78.0,0.00753727937616367,0.03546011149665056,0.01690473046962798,0.04,-3007.9179080318672,-3007.91928025,-3007.9136452718485,0.8610798788938357,3.5360021762973033,-2.674922297403467
65.0,78.0,0.011305919064245504,0.053190167244975835,0.025357095704441966,0.06,-3007.9130137135994,-3007.9133694936777,-3007.9106928422543,0.22325536980365956,1.6796241269300152,-1.4563687571263555
65.0,78.0,0.01507455875232734,0.07092022299330113,0.03380946093925596,0.08,-3007.9062612113635,-3007.9051635008823,-3007.9066056811,-0.6888237267250933,-0.9049817497934702,0.21615802306837695
65.0,78.0,0.018843198440409173,0.0886502787416264,0.04226182617406995,0.1,-3007.8977201320827,-3007.8946798557085,-3007.9014268984665,-1.9078022285318816,-4.233833252540785,2.3260310240089037
