theta,phi,isomer,energy_full_hartree,energy_projected_hartree,delta_energy_projected_minus_full_hartree,norm_full,norm_projected,norm_removed,lambda_x,lambda_y,lambda_z,geometry_path
63.0,288.0,ortho,-3010.3260988080287,-3010.3260988080287,0.0,0.006416570441726293,0.003576017263206579,0.006226766536431204,0.027533615807315823,-0.08473975608908428,0.04539904997395469,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/ortho_th63_ph288/optimized.xyz
63.0,288.0,meta,-3010.3357589448415,-3010.3357589448415,0.0,0.006445685672626443,0.000699623760260475,0.006482996136458289,0.027533615807315823,-0.08473975608908428,0.04539904997395469,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/meta_th63_ph288/optimized.xyz
63.0,306.0,ortho,-3010.324638951956,-3010.324638951956,0.0,0.005700120886915348,0.0029688722769256985,0.005527835895981622,0.05237204946142992,-0.07208394201673424,0.045399049973954685,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/ortho_th63_ph306/optimized.xyz
63.0,306.0,meta,-3010.3380530966665,-3010.3380530966665,0.0,0.005105230401474029,0.00011812007793988308,0.005078437165808271,0.05237204946142992,-0.07208394201673424,0.045399049973954685,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/meta_th63_ph306/optimized.xyz
63.0,324.0,ortho,-3010.3247478033018,-3010.3247478033018,0.0,0.005903030437347047,0.0026996765450368935,0.005352545760849772,0.07208394201673422,-0.05237204946142996,0.04539904997395469,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/ortho_th63_ph324/optimized.xyz
63.0,324.0,meta,-3010.338705826515,-3010.338705826515,0.0,0.0032090690461270012,0.0006951995370501431,0.0031087582098092595,0.07208394201673422,-0.05237204946142996,0.04539904997395469,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/meta_th63_ph324/optimized.xyz
63.0,342.0,ortho,-3010.3317054189733,-3010.3317054189733,0.0,0.004958264962058401,0.0036664761798372463,0.004076299878775536,0.08473975608908427,-0.027533615807315854,0.04539904997395469,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/ortho_th63_ph342/optimized.xyz
63.0,342.0,meta,-3010.3363089572554,-3010.3363089572554,0.0,0.003449203685063899,0.002377081607231171,0.002131371378055653,0.08473975608908427,-0.027533615807315854,0.04539904997395469,/Users/jfoley19/Code/nbr_data/QED_DFT_Theta_Phi_Relax_Campaign/runs_grid_no_freq/meta_th63_ph342/optimized.xyz
