theta	phi	energy
15.652173913043478	328.69565217391306	-3007.791911414964943
39.130434782608695	0.0	-3007.760216573806701
86.08695652173913	344.3478260869565	-3007.787890409728334
148.69565217391303	234.7826086956522	-3007.783262379862663
93.91304347826087	15.652173913043478	-3007.797749285785812
148.69565217391303	172.17391304347825	-3007.767657099649114
125.21739130434783	78.26086956521739	-3007.808940892332430
15.652173913043478	281.7391304347826	-3007.807330337923759
31.304347826086957	250.43478260869566	-3007.821070377116484
125.21739130434783	297.39130434782606	-3007.820968492542306
7.826086956521739	328.69565217391306	-3007.802857203568237
148.69565217391303	328.69565217391306	-3007.843839478695372
0.0	219.1304347826087	-3007.813866912618323
117.3913043478261	313.04347826086956	-3007.825549583739303
70.43478260869566	313.04347826086956	-3007.779434560109621
109.56521739130434	250.43478260869566	-3007.786839168540155
70.43478260869566	281.7391304347826	-3007.793394700591307
125.21739130434783	250.43478260869566	-3007.785052696284765
133.04347826086956	109.56521739130434	-3007.788596351686465
117.3913043478261	0.0	-3007.835675939288649
156.52173913043478	140.8695652173913	-3007.784543932532870
117.3913043478261	234.7826086956522	-3007.775483344782060
172.17391304347825	360.0	-3007.826017314294404
125.21739130434783	0.0	-3007.844427183226344
46.95652173913044	156.52173913043478	-3007.846587496858774
109.56521739130434	360.0	-3007.824523249941194
164.34782608695653	360.0	-3007.836585691520668
172.17391304347825	0.0	-3007.826017314297133
148.69565217391303	281.7391304347826	-3007.815453719193556
109.56521739130434	203.47826086956522	-3007.767389695398379
46.95652173913044	187.82608695652175	-3007.849227309613525
156.52173913043478	125.21739130434783	-3007.791160333958032
62.608695652173914	31.304347826086957	-3007.764183994378527
54.78260869565217	297.39130434782606	-3007.782503836661817
7.826086956521739	344.3478260869565	-3007.801479967927662
93.91304347826087	344.3478260869565	-3007.800048848096594
109.56521739130434	125.21739130434783	-3007.782897422010137
31.304347826086957	125.21739130434783	-3007.831529682568544
54.78260869565217	250.43478260869566	-3007.814109146673673
23.47826086956522	250.43478260869566	-3007.821259987435496
125.21739130434783	360.0	-3007.844427183226344
164.34782608695653	281.7391304347826	-3007.816646685550950
93.91304347826087	78.26086956521739	-3007.797329729655303
23.47826086956522	140.8695652173913	-3007.836780558531245
0.0	203.47826086956522	-3007.813866912617868
23.47826086956522	297.39130434782606	-3007.795003282344169
117.3913043478261	31.304347826086957	-3007.828803784284446
109.56521739130434	62.608695652173914	-3007.808958449596958
15.652173913043478	31.304347826086957	-3007.791421335115047
148.69565217391303	109.56521739130434	-3007.794524617125717
0.0	297.39130434782606	-3007.813866912619233
15.652173913043478	203.47826086956522	-3007.834455877384698
7.826086956521739	15.652173913043478	-3007.801377083731495
23.47826086956522	109.56521739130434	-3007.821062056404116
93.91304347826087	62.608695652173914	-3007.797122538347139
109.56521739130434	281.7391304347826	-3007.804153996971309
86.08695652173913	156.52173913043478	-3007.800665125494106
70.43478260869566	360.0	-3007.765765995375659
86.08695652173913	15.652173913043478	-3007.785611433359009
101.73913043478261	125.21739130434783	-3007.788082228321855
86.08695652173913	328.69565217391306	-3007.790499558400825
140.8695652173913	31.304347826086957	-3007.843954290239253
156.52173913043478	234.7826086956522	-3007.790036549708930
180.0	93.91304347826087	-3007.813866912621052
46.95652173913044	78.26086956521739	-3007.792458726375116
62.608695652173914	328.69565217391306	-3007.767391036594290
62.608695652173914	156.52173913043478	-3007.833927759372273
140.8695652173913	15.652173913043478	-3007.849648815993532
156.52173913043478	187.82608695652175	-3007.776857565838782
180.0	344.3478260869565	-3007.813866912618323
164.34782608695653	62.608695652173914	-3007.823159114075679
78.26086956521739	203.47826086956522	-3007.809416837697881
23.47826086956522	203.47826086956522	-3007.841647305547667
54.78260869565217	203.47826086956522	-3007.839595833598651
39.130434782608695	250.43478260869566	-3007.819698924233762
140.8695652173913	0.0	-3007.851924409084859
31.304347826086957	281.7391304347826	-3007.799703859981946
70.43478260869566	93.91304347826087	-3007.799960059597197
172.17391304347825	344.3478260869565	-3007.825528570939696
15.652173913043478	109.56521739130434	-3007.819886276805391
7.826086956521739	266.0869565217391	-3007.814323754691031
148.69565217391303	344.3478260869565	-3007.848633980350769
