theta,phi,isomer_a,isomer_b,energy_a_hartree,energy_b_hartree,delta_energy_a_minus_b_hartree,delta_energy_a_minus_b_kcal_mol,norm_full_a,norm_full_b,norm_projected_a,norm_projected_b,norm_removed_a,norm_removed_b,delta_norm_removed_a_minus_b,lambda_x,lambda_y,lambda_z
81.0,234.0,para,meta,-3010.330141961903,-3010.312010549948,-0.018131411954982468,-11.377624184459094,0.00433921201937034,0.0056329941960208555,0.0010910231743831602,0.003772303289837791,0.004374538815650001,0.00448811096192845,-0.00011357214627844871,-0.058054864046304736,-0.07990566526874576,0.015643446504023092
81.0,252.0,para,meta,-3010.3360228828333,-3010.316366852708,-0.01965603012513384,-12.33433580779261,0.0033648701325661536,0.0061179257736699915,0.00038518585402888826,0.004871264562392528,0.003373090340624616,0.005066455076204086,-0.0016933647355794695,-0.0305212482389889,-0.09393474323917528,0.015643446504023092
81.0,270.0,para,meta,-3010.3375644531216,-3010.3200429744747,-0.017521478646813193,-10.9948855441831,0.002026687148662839,0.005107481921663769,0.0009879309296525736,0.0017916734913144502,0.001998286022195208,0.005516016564628293,-0.003517730542433085,-1.8143540472974943e-17,-0.09876883405951378,0.015643446504023092
81.0,288.0,para,meta,-3010.3334363047406,-3010.3243923246814,-0.009043980059232126,-5.675178882988693,0.0027395747879219627,0.005093485755248742,0.0018627297480583158,0.0006506777002349822,0.0023283288932313424,0.0051539621169282715,-0.002825633223696929,0.030521248238988864,-0.09393474323917529,0.015643446504023092
