theta,phi,Ex,Ey,Ez,lambda_magnitude,ortho_E_el,ortho_E_ph,ortho_E_blc,ortho_E_dse,meta_E_el,meta_E_ph,meta_E_blc,meta_E_dse,para_E_el,para_E_ph,para_E_blc,para_E_dse
65.0,78.0,0.003768639688081835,0.01773005574832528,0.00845236523481399,0.02,-3007.9547331197055,0.03326805240794284,-0.0008181373015646739,0.001404192979737323,-3007.956884020929,0.033419939189765976,-0.0011933221275032592,0.0017961061914265667,-3007.9489667099233,0.033135215156358394,-0.0003911460988446926,0.0007923159477825879
65.0,78.0,0.00753727937616367,0.03546011149665056,0.01690473046962798,0.04,-3007.9540660356843,0.03386716737566597,-0.0033041577874259732,0.005594994226212114,-3007.9561062494404,0.034480066733651726,-0.004816293599624501,0.007162226302110946,-3007.94855506854,0.033327091044715935,-0.0015810060179589388,0.003163711662647389
65.0,78.0,0.011305919064245504,0.053190167244975835,0.025357095704441966,0.06,-3007.952908853669,0.034894534477794795,-0.007502705105293881,0.01250331069304773,-3007.9547740275952,0.03624034248760354,-0.010856236874127347,0.016020428298583796,-3007.9478471470616,0.03367308717445744,-0.0036161005775353565,0.007097318216504988
65.0,78.0,0.01507455875232734,0.07092022299330113,0.03380946093925596,0.08,-3007.951221153264,0.03630967491697555,-0.013335660319714714,0.021985927302687253,-3007.9528855083063,0.038484049626822295,-0.01891959429066597,0.0281575520911769,-3007.9468133361574,0.03420794856643505,-0.006564269251102523,0.01256397572983553
65.0,78.0,0.018843198440409173,0.0886502787416264,0.04226182617406995,0.1,-3007.948962230963,0.037938602316445344,-0.020435835410592792,0.03373933197935929,-3007.9504222106484,0.04072013795176745,-0.02799405671849281,0.04301627370345446,-3007.945418256285,0.03497053213393233,-0.01049858049530732,0.019519406174007017
