theta,phi,Ex,Ey,Ez,lambda_magnitude,ortho_E_el,ortho_E_ph,ortho_E_blc,ortho_E_dse,meta_E_el,meta_E_ph,meta_E_blc,meta_E_dse,para_E_el,para_E_ph,para_E_blc,para_E_dse
65.0,78.0,0.003768639688081835,0.01773005574832528,0.00845236523481399,0.02,-3007.9547330775367,0.033142271226041624,-0.0005665490219992987,0.0012783160267826068,-3007.956883908799,0.033145104047759166,-0.0006435484617733125,0.0015209729250150697,-3007.9489667057624,0.03311924428169715,-0.0003592035558151966,0.000776337841277506
65.0,78.0,0.00753727937616367,0.03546011149665056,0.01690473046962798,0.04,-3007.9540634391396,0.03336563847836381,-0.002299548318707626,0.005087596289537268,-3007.9560995490415,0.03338009944662808,-0.0026104005677576388,0.006044582120609773,-3007.9485548015264,0.03326282953025377,-0.0014524306371509201,0.0030989845196527587
65.0,78.0,0.011305919064245504,0.053190167244975835,0.025357095704441966,0.06,-3007.9528812672397,0.033804503242113405,-0.005306995750798721,0.011351440035522088,-3007.9547064970266,0.033850176543527906,-0.006019733358601707,0.013454378535359472,-3007.9478440948697,0.033529688757177864,-0.0033286780031888882,0.006948566911999862
65.0,78.0,0.01507455875232734,0.07092022299330113,0.03380946093925596,0.08,-3007.9510820460014,0.03457727391294368,-0.009798346469792867,0.019945247506801215,-3007.952569897895,0.034697503902875876,-0.011110258772342525,0.023562532327146876,-3007.9467961383993,0.0339663194805477,-0.0060772647267450155,0.012291930639106574
65.0,78.0,0.018843198440409173,0.0886502787416264,0.04226182617406995,0.1,-3007.9485083234317,0.03589476613787479,-0.01614060942420696,0.030703320852095903,-3007.949487551722,0.0361834616137186,-0.01832091627379577,0.036124692135182775,-3007.9453526530474,0.03464955570048549,-0.00984120821731468,0.019081035658698918
