     theta       phi           Ex           Ey           Ez           Para-Ortho            Para-Meta           Ortho-Meta
     0.000   275.056     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   279.101     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   283.146     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   287.191     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   291.236     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   295.281     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   299.326     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   303.371     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   307.416     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   311.461     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   315.506     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   319.551     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   323.596     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   327.640     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   331.685     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   335.730     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   339.775     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   343.820     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   347.865     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   351.910     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   355.955     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     0.000   360.000     0.000000    -0.000000     0.100000       0.005659478030       0.008126838823       0.002467360793
     2.022     0.000     0.003529     0.000000     0.099938       0.005999283665       0.008307209148       0.002307925483
     2.022     4.045     0.003520     0.000249     0.099938       0.005986597088       0.008297828778       0.002311231689
     2.022     8.090     0.003494     0.000497     0.099938       0.005972238820       0.008287582310       0.002315343490
     2.022    12.135     0.003450     0.000742     0.099938       0.005956282492       0.008276522776       0.002320240284
     2.022    16.180     0.003389     0.000983     0.099938       0.005938810777       0.008264707881       0.002325897104
     2.022    20.225     0.003312     0.001220     0.099938       0.005919914916       0.008252199679       0.002332284763
     2.022    24.270     0.003217     0.001451     0.099938       0.005899694180       0.008239064198       0.002339370018
     2.022    28.315     0.003107     0.001674     0.099938       0.005878255276       0.008225371031       0.002347115755
     2.022    32.360     0.002981     0.001889     0.099938       0.005855711684       0.008211192907       0.002355481223
     2.022    36.404     0.002840     0.002094     0.099938       0.005832182971       0.008196605238       0.002364422267
     2.022    40.449     0.002686     0.002290     0.099938       0.005807794049       0.008181685662       0.002373891613
     2.022    44.494     0.002517     0.002473     0.099938       0.005782674397       0.008166513537       0.002383839139
     2.022    48.539     0.002337     0.002645     0.099938       0.005756957258       0.008151169457       0.002394212199
     2.022    52.584     0.002144     0.002803     0.099938       0.005730778814       0.008135734752       0.002404955938
     2.022    56.629     0.001941     0.002947     0.099938       0.005704277347       0.008120290976       0.002416013629
     2.022    60.674     0.001728     0.003077     0.099938       0.005677592395       0.008104919419       0.002427327024
     2.022    64.719     0.001507     0.003191     0.099938       0.005650863904       0.008089700608       0.002438836704
     2.022    68.764     0.001278     0.003290     0.099938       0.005624231399       0.008074713831       0.002450482432
     2.022    72.809     0.001043     0.003371     0.099938       0.005597833149       0.008060036671       0.002462203523
     2.022    76.854     0.000803     0.003437     0.099938       0.005571805382       0.008045744558       0.002473939176
