     theta       phi           Ex           Ey           Ez        Para_dE_total           Para_dE_el           Para_dE_ph          Para_dE_blc          Para_dE_dse       Ortho_dE_total          Ortho_dE_el          Ortho_dE_ph         Ortho_dE_blc         Ortho_dE_dse        Meta_dE_total           Meta_dE_el           Meta_dE_ph          Meta_dE_blc          Meta_dE_dse
     0.000   271.011     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   275.056     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   279.101     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   283.146     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   287.191     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   291.236     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   295.281     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   299.326     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   303.371     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   307.416     0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
