     theta       phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
     0.000   125.393    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   129.438    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   133.483    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   137.528    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   141.573    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   145.618    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   149.663    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   153.708    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   157.753    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   161.798    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   165.843    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   169.888    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   173.933    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   177.978    -0.000000     0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   182.022    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   186.067    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   190.112    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   194.157    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   198.202    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   202.247    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   206.292    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   210.337    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   214.382    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   218.427    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   222.472    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   226.517    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   230.562    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   234.607    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   238.652    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   242.697    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   246.742    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   250.787    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   254.831    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   258.876    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   262.921    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   266.966    -0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   271.011     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   275.056     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   279.101     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   283.146     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   287.191     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   291.236     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   295.281     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   299.326     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   303.371     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   307.416     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   311.461     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   315.506     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   319.551     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   323.596     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   327.640     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   331.685     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   335.730     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   339.775     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   343.820     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   347.865     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   351.910     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   355.955     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     0.000   360.000     0.000000    -0.000000     0.100000   -3007.914673389593   -3007.920332867622   -3007.922800228414
     2.022     0.000     0.003529     0.000000     0.099938   -3007.914408787411   -3007.920408071074   -3007.922715996553
     2.022     4.045     0.003520     0.000249     0.099938   -3007.914409242547   -3007.920395839634   -3007.922707071321
     2.022     8.090     0.003494     0.000497     0.099938   -3007.914411027347   -3007.920383266166   -3007.922698609657
     2.022    12.135     0.003450     0.000742     0.099938   -3007.914414131691   -3007.920370414179   -3007.922690654462
     2.022    16.180     0.003389     0.000983     0.099938   -3007.914418537915   -3007.920357348689   -3007.922683245791
     2.022    20.225     0.003312     0.001220     0.099938   -3007.914424220972   -3007.920344135886   -3007.922676420649
     2.022    24.270     0.003217     0.001451     0.099938   -3007.914431148603   -3007.920330842784   -3007.922670212802
     2.022    28.315     0.003107     0.001674     0.099938   -3007.914439281580   -3007.920317536854   -3007.922664652606
     2.022    32.360     0.002981     0.001889     0.099938   -3007.914448573980   -3007.920304285664   -3007.922659766885
     2.022    36.404     0.002840     0.002094     0.099938   -3007.914458973558   -3007.920291156528   -3007.922655578794
     2.022    40.449     0.002686     0.002290     0.099938   -3007.914470422082   -3007.920278216131   -3007.922652107742
     2.022    44.494     0.002517     0.002473     0.099938   -3007.914482855788   -3007.920265530186   -3007.922649369322
     2.022    48.539     0.002337     0.002645     0.099938   -3007.914496205803   -3007.920253163060   -3007.922647375257
     2.022    52.584     0.002144     0.002803     0.099938   -3007.914510398648   -3007.920241177463   -3007.922646133398
     2.022    56.629     0.001941     0.002947     0.099938   -3007.914525356728   -3007.920229634077   -3007.922645647701
     2.022    60.674     0.001728     0.003077     0.099938   -3007.914540998863   -3007.920218591259   -3007.922645918283
     2.022    64.719     0.001507     0.003191     0.099938   -3007.914557240823   -3007.920208104730   -3007.922646941432
     2.022    68.764     0.001278     0.003290     0.099938   -3007.914573995877   -3007.920198227278   -3007.922648709708
     2.022    72.809     0.001043     0.003371     0.099938   -3007.914591175324   -3007.920189008475   -3007.922651211995
     2.022    76.854     0.000803     0.003437     0.099938   -3007.914608689069   -3007.920180494453   -3007.922654433627
     2.022    80.899     0.000558     0.003485     0.099938   -3007.914626446128   -3007.920172727636   -3007.922658356488
     2.022    84.944     0.000311     0.003515     0.099938   -3007.914644355186   -3007.920165746557   -3007.922662959154
     2.022    88.989     0.000062     0.003529     0.099938   -3007.914662325079   -3007.920159585633   -3007.922668217031
     2.022    93.034    -0.000187     0.003524     0.099938   -3007.914680265313   -3007.920154275045   -3007.922674102510
     2.022    97.079    -0.000435     0.003502     0.099938   -3007.914698086523   -3007.920149840567   -3007.922680585144
     2.022   101.124    -0.000681     0.003463     0.099938   -3007.914715700912   -3007.920146303463   -3007.922687631802
     2.022   105.169    -0.000923     0.003406     0.099938   -3007.914733022672   -3007.920143680391   -3007.922695206868
     2.022   109.213    -0.001161     0.003333     0.099938   -3007.914749968394   -3007.920141983348   -3007.922703272427
     2.022   113.258    -0.001394     0.003242     0.099938   -3007.914766457386   -3007.920141219621   -3007.922711788446
     2.022   117.303    -0.001619     0.003136     0.099938   -3007.914782412032   -3007.920141391784   -3007.922720712976
     2.022   121.348    -0.001836     0.003014     0.099938   -3007.914797758081   -3007.920142497703   -3007.922730002368
     2.022   125.393    -0.002044     0.002877     0.099938   -3007.914812424910   -3007.920144530572   -3007.922739611445
     2.022   129.438    -0.002242     0.002726     0.099938   -3007.914826345758   -3007.920147478984   -3007.922749493722
     2.022   133.483    -0.002429     0.002561     0.099938   -3007.914839457939   -3007.920151326993   -3007.922759601614
     2.022   137.528    -0.002603     0.002383     0.099938   -3007.914851703018   -3007.920156054233   -3007.922769886634
     2.022   141.573    -0.002765     0.002193     0.099938   -3007.914863026966   -3007.920161636045   -3007.922780299590
     2.022   145.618    -0.002913     0.001993     0.099938   -3007.914873380287   -3007.920168043610   -3007.922790790806
     2.022   149.663    -0.003046     0.001783     0.099938   -3007.914882718135   -3007.920175244128   -3007.922801310306
     2.022   153.708    -0.003164     0.001563     0.099938   -3007.914891000397   -3007.920183200969   -3007.922811808042
     2.022   157.753    -0.003266     0.001336     0.099938   -3007.914898191761   -3007.920191873927   -3007.922822234070
     2.022   161.798    -0.003353     0.001102     0.099938   -3007.914904261788   -3007.920201219363   -3007.922832538773
     2.022   165.843    -0.003422     0.000863     0.099938   -3007.914909184938   -3007.920211190482   -3007.922842673044
     2.022   169.888    -0.003474     0.000620     0.099938   -3007.914912940620   -3007.920221737546   -3007.922852588510
     2.022   173.933    -0.003509     0.000373     0.099938   -3007.914915513205   -3007.920232808141   -3007.922862237699
     2.022   177.978    -0.003527     0.000125     0.099938   -3007.914916892042   -3007.920244347408   -3007.922871574267
     2.022   182.022    -0.003527    -0.000125     0.099938   -3007.914917071486   -3007.920256298341   -3007.922880553182
     2.022   186.067    -0.003509    -0.000373     0.099938   -3007.914916050875   -3007.920268602040   -3007.922889130910
     2.022   190.112    -0.003474    -0.000620     0.099938   -3007.914913834542   -3007.920281198004   -3007.922897265634
     2.022   194.157    -0.003422    -0.000863     0.099938   -3007.914910431819   -3007.920294024410   -3007.922904917412
     2.022   198.202    -0.003353    -0.001102     0.099938   -3007.914905856997   -3007.920307018404   -3007.922912048388
     2.022   202.247    -0.003266    -0.001336     0.099938   -3007.914900129343   -3007.920320116396   -3007.922918622963
     2.022   206.292    -0.003164    -0.001563     0.099938   -3007.914893273042   -3007.920333254352   -3007.922924607987
     2.022   210.337    -0.003046    -0.001783     0.099938   -3007.914885317182   -3007.920346368086   -3007.922929972906
     2.022   214.382    -0.002913    -0.001993     0.099938   -3007.914876295702   -3007.920359393558   -3007.922934689959
     2.022   218.427    -0.002765    -0.002193     0.099938   -3007.914866247346   -3007.920372267172   -3007.922938734322
     2.022   222.472    -0.002603    -0.002383     0.099938   -3007.914855215580   -3007.920384926053   -3007.922942084257
     2.022   226.517    -0.002429    -0.002561     0.099938   -3007.914843248518   -3007.920397308355   -3007.922944721257
     2.022   230.562    -0.002242    -0.002726     0.099938   -3007.914830398812   -3007.920409353521   -3007.922946630168
     2.022   234.607    -0.002044    -0.002877     0.099938   -3007.914816723531   -3007.920421002583   -3007.922947799310
     2.022   238.652    -0.001836    -0.003014     0.099938   -3007.914802284017   -3007.920432198426   -3007.922948220583
     2.022   242.697    -0.001619    -0.003136     0.099938   -3007.914787145711   -3007.920442886056   -3007.922947889541
     2.022   246.742    -0.001394    -0.003242     0.099938   -3007.914771377953   -3007.920453012850   -3007.922946805466
     2.022   250.787    -0.001161    -0.003333     0.099938   -3007.914755053772   -3007.920462528824   -3007.922944971424
     2.022   254.831    -0.000923    -0.003406     0.099938   -3007.914738249607   -3007.920471386853   -3007.922942394291
     2.022   258.876    -0.000681    -0.003463     0.099938   -3007.914721045048   -3007.920479542904   -3007.922939084759
     2.022   262.921    -0.000435    -0.003502     0.099938   -3007.914703522515   -3007.920486956280   -3007.922935057345
     2.022   266.966    -0.000187    -0.003524     0.099938   -3007.914685766901   -3007.920493589776   -3007.922930330330
     2.022   271.011     0.000062    -0.003529     0.099938   -3007.914667865208   -3007.920499409915   -3007.922924925721
     2.022   275.056     0.000311    -0.003515     0.099938   -3007.914649906139   -3007.920504387092   -3007.922918869178
     2.022   279.101     0.000558    -0.003485     0.099938   -3007.914631979671   -3007.920508495751   -3007.922912189889
     2.022   283.146     0.000803    -0.003437     0.099938   -3007.914614176587   -3007.920511714526   -3007.922904920470
     2.022   287.191     0.001043    -0.003371     0.099938   -3007.914596587997   -3007.920514026352   -3007.922897096792
     2.022   291.236     0.001278    -0.003290     0.099938   -3007.914579304850   -3007.920515418589   -3007.922888757828
     2.022   295.281     0.001507    -0.003191     0.099938   -3007.914562417391   -3007.920515883097   -3007.922879945442
     2.022   299.326     0.001728    -0.003077     0.099938   -3007.914546014644   -3007.920515416297   -3007.922870704193
     2.022   303.371     0.001941    -0.002947     0.099938   -3007.914530183875   -3007.920514019228   -3007.922861081084
     2.022   307.416     0.002144    -0.002803     0.099938   -3007.914515010039   -3007.920511697550   -3007.922851125310
     2.022   311.461     0.002337    -0.002645     0.099938   -3007.914500575227   -3007.920508461559   -3007.922840888001
     2.022   315.506     0.002517    -0.002473     0.099938   -3007.914486958154   -3007.920504326144   -3007.922830421923
     2.022   319.551     0.002686    -0.002290     0.099938   -3007.914474233601   -3007.920499310751   -3007.922819781184
     2.022   323.596     0.002840    -0.002094     0.099938   -3007.914462471927   -3007.920493439308   -3007.922809020926
     2.022   327.640     0.002981    -0.001889     0.099938   -3007.914451738571   -3007.920486740118   -3007.922798197010
     2.022   331.685     0.003107    -0.001674     0.099938   -3007.914442093590   -3007.920479245740   -3007.922787365687
     2.022   335.730     0.003217    -0.001451     0.099938   -3007.914433591226   -3007.920470992851   -3007.922776583283
     2.022   339.775     0.003312    -0.001220     0.099938   -3007.914426279521   -3007.920462022057   -3007.922765905847
     2.022   343.820     0.003389    -0.000983     0.099938   -3007.914420199961   -3007.920452377738   -3007.922755388863
     2.022   347.865     0.003450    -0.000742     0.099938   -3007.914415387156   -3007.920442107784   -3007.922745086891
     2.022   351.910     0.003494    -0.000497     0.099938   -3007.914411868602   -3007.920431263397   -3007.922735053280
     2.022   355.955     0.003520    -0.000249     0.099938   -3007.914409664462   -3007.920419898823   -3007.922725339834
     2.022   360.000     0.003529    -0.000000     0.099938   -3007.914408787410   -3007.920408071074   -3007.922715996555
     4.045     0.000     0.007054     0.000000     0.099751   -3007.914124693208   -3007.920475510483   -3007.922623849441
     4.045     4.045     0.007036     0.000498     0.099751   -3007.914125635407   -3007.920451013107   -3007.922605902940
     4.045     8.090     0.006984     0.000993     0.099751   -3007.914129361278   -3007.920425814098   -3007.922588922338
     4.045    12.135     0.006896     0.001483     0.099751   -3007.914135847321   -3007.920400042450   -3007.922572995213
     4.045    16.180     0.006775     0.001966     0.099751   -3007.914145052465   -3007.920373830515   -3007.922558202598
     4.045    20.225     0.006619     0.002439     0.099751   -3007.914156918464   -3007.920347313264   -3007.922544618566
     4.045    24.270     0.006430     0.002899     0.099751   -3007.914171370408   -3007.920320627525   -3007.922532309840
     4.045    28.315     0.006210     0.003346     0.099751   -3007.914188317441   -3007.920293911212   -3007.922521335493
     4.045    32.360     0.005958     0.003775     0.099751   -3007.914207653560   -3007.920267302538   -3007.922511746681
     4.045    36.404     0.005677     0.004186     0.099751   -3007.914229258598   -3007.920240939226   -3007.922503586473
     4.045    40.449     0.005368     0.004576     0.099751   -3007.914252999290   -3007.920214957714   -3007.922496889716
     4.045    44.494     0.005032     0.004944     0.099751   -3007.914278730444   -3007.920189492389   -3007.922491682992
     4.045    48.539     0.004670     0.005286     0.099751   -3007.914306296210   -3007.920164674810   -3007.922487984606
     4.045    52.584     0.004286     0.005603     0.099751   -3007.914335531405   -3007.920140632950   -3007.922485804642
     4.045    56.629     0.003880     0.005891     0.099751   -3007.914366262867   -3007.920117490498   -3007.922485145107
     4.045    60.674     0.003455     0.006150     0.099751   -3007.914398310908   -3007.920095366134   -3007.922486000059
     4.045    64.719     0.003012     0.006378     0.099751   -3007.914431490708   -3007.920074372899   -3007.922488355849
     4.045    68.764     0.002555     0.006575     0.099751   -3007.914465613733   -3007.920054617548   -3007.922492191349
     4.045    72.809     0.002085     0.006739     0.099751   -3007.914500489151   -3007.920036200007   -3007.922497478274
     4.045    76.854     0.001604     0.006869     0.099751   -3007.914535925190   -3007.920019212805   -3007.922504181484
     4.045    80.899     0.001116     0.006965     0.099751   -3007.914571730440   -3007.920003740633   -3007.922512259342
     4.045    84.944     0.000622     0.007026     0.099751   -3007.914607715124   -3007.919989859902   -3007.922521664079
     4.045    88.989     0.000124     0.007053     0.099751   -3007.914643692245   -3007.919977638375   -3007.922532342192
     4.045    93.034    -0.000373     0.007044     0.099751   -3007.914679478689   -3007.919967134871   -3007.922544234840
     4.045    97.079    -0.000869     0.007000     0.099751   -3007.914714896198   -3007.919958398998   -3007.922557278244
     4.045   101.124    -0.001361     0.006921     0.099751   -3007.914749772276   -3007.919951470959   -3007.922571404096
     4.045   105.169    -0.001846     0.006808     0.099751   -3007.914783940953   -3007.919946381438   -3007.922586539982
     4.045   109.213    -0.002321     0.006661     0.099751   -3007.914817243469   -3007.919943151495   -3007.922602609750
     4.045   113.258    -0.002785     0.006481     0.099751   -3007.914849528836   -3007.919941792577   -3007.922619533948
     4.045   117.303    -0.003236     0.006268     0.099751   -3007.914880654285   -3007.919942306522   -3007.922637230173
     4.045   121.348    -0.003670     0.006024     0.099751   -3007.914910485642   -3007.919944685680   -3007.922655613455
     4.045   125.393    -0.004086     0.005750     0.099751   -3007.914938897551   -3007.919948913028   -3007.922674596629
     4.045   129.438    -0.004481     0.005448     0.099751   -3007.914965773668   -3007.919954962372   -3007.922694090656
     4.045   133.483    -0.004854     0.005118     0.099751   -3007.914991006716   -3007.919962798572   -3007.922714004987
     4.045   137.528    -0.005203     0.004763     0.099751   -3007.915014498506   -3007.919972377821   -3007.922734247859
     4.045   141.573    -0.005526     0.004384     0.099751   -3007.915036159866   -3007.919983647951   -3007.922754726610
     4.045   145.618    -0.005822     0.003983     0.099751   -3007.915055910548   -3007.919996548800   -3007.922775347995
     4.045   149.663    -0.006088     0.003563     0.099751   -3007.915073679059   -3007.920011012561   -3007.922796018452
     4.045   153.708    -0.006324     0.003125     0.099751   -3007.915089402486   -3007.920026964216   -3007.922816644390
     4.045   157.753    -0.006529     0.002671     0.099751   -3007.915103026311   -3007.920044321960   -3007.922837132488
     4.045   161.798    -0.006701     0.002203     0.099751   -3007.915114504181   -3007.920062997644   -3007.922857389952
     4.045   165.843    -0.006840     0.001725     0.099751   -3007.915123797738   -3007.920082897268   -3007.922877324799
     4.045   169.888    -0.006944     0.001239     0.099751   -3007.915130876413   -3007.920103921447   -3007.922896846138
     4.045   173.933    -0.007014     0.000746     0.099751   -3007.915135717269   -3007.920125965923   -3007.922915864453
     4.045   177.978    -0.007050     0.000249     0.099751   -3007.915138304874   -3007.920148922077   -3007.922934291895
     4.045   182.022    -0.007050    -0.000249     0.099751   -3007.915138631201   -3007.920172677435   -3007.922952042582
     4.045   186.067    -0.007014    -0.000746     0.099751   -3007.915136695562   -3007.920197116205   -3007.922969032912
     4.045   190.112    -0.006944    -0.001239     0.099751   -3007.915132504610   -3007.920222119788   -3007.922985181876
     4.045   194.157    -0.006840    -0.001725     0.099751   -3007.915126072351   -3007.920247567319   -3007.923000411399
     4.045   198.202    -0.006701    -0.002203     0.099751   -3007.915117420217   -3007.920273336197   -3007.923014646663
     4.045   202.247    -0.006529    -0.002671     0.099751   -3007.915106577175   -3007.920299302598   -3007.923027816485
     4.045   206.292    -0.006324    -0.003125     0.099751   -3007.915093579862   -3007.920325342021   -3007.923039853642
     4.045   210.337    -0.006088    -0.003563     0.099751   -3007.915078472745   -3007.920351329801   -3007.923050695274
     4.045   214.382    -0.005822    -0.003983     0.099751   -3007.915061308323   -3007.920377141629   -3007.923060283224
     4.045   218.427    -0.005526    -0.004384     0.099751   -3007.915042147292   -3007.920402654081   -3007.923068564432
     4.045   222.472    -0.005203    -0.004763     0.099751   -3007.915021058770   -3007.920427745110   -3007.923075491292
     4.045   226.517    -0.004854    -0.005118     0.099751   -3007.914998120450   -3007.920452294575   -3007.923081022017
     4.045   230.562    -0.004481    -0.005448     0.099751   -3007.914973418780   -3007.920476184723   -3007.923085120999
     4.045   234.607    -0.004086    -0.005750     0.099751   -3007.914947049067   -3007.920499300701   -3007.923087759142
     4.045   238.652    -0.003670    -0.006024     0.099751   -3007.914919115573   -3007.920521531031   -3007.923088914180
     4.045   242.697    -0.003236    -0.006268     0.099751   -3007.914889731522   -3007.920542768099   -3007.923088570973
     4.045   246.742    -0.002785    -0.006481     0.099751   -3007.914859019053   -3007.920562908629   -3007.923086721771
     4.045   250.787    -0.002321    -0.006661     0.099751   -3007.914827109094   -3007.920581854138   -3007.923083366436
     4.045   254.831    -0.001846    -0.006808     0.099751   -3007.914794141157   -3007.920599511396   -3007.923078512637
     4.045   258.876    -0.001361    -0.006921     0.099751   -3007.914760263008   -3007.920615792870   -3007.923072175984
     4.045   262.921    -0.000869    -0.007000     0.099751   -3007.914725630272   -3007.920630617134   -3007.923064380134
     4.045   266.966    -0.000373    -0.007044     0.099751   -3007.914690405913   -3007.920643909300   -3007.923055156823
     4.045   271.011     0.000124    -0.007053     0.099751   -3007.914654759620   -3007.920655601405   -3007.923044545843
     4.045   275.056     0.000622    -0.007026     0.099751   -3007.914618867061   -3007.920665632780   -3007.923032594977
     4.045   279.101     0.001116    -0.006965     0.099751   -3007.914582909061   -3007.920673950402   -3007.923019359867
     4.045   283.146     0.001604    -0.006869     0.099751   -3007.914547070647   -3007.920680509222   -3007.923004903794
     4.045   287.191     0.002085    -0.006739     0.099751   -3007.914511540023   -3007.920685272467   -3007.922989297432
     4.045   291.236     0.002555    -0.006575     0.099751   -3007.914476507430   -3007.920688211893   -3007.922972618518
     4.045   295.281     0.003012    -0.006378     0.099751   -3007.914442163941   -3007.920689308030   -3007.922954951454
     4.045   299.326     0.003455    -0.006150     0.099751   -3007.914408700189   -3007.920688550361   -3007.922936386881
     4.045   303.371     0.003880    -0.005891     0.099751   -3007.914376305016   -3007.920685937496   -3007.922917021147
     4.045   307.416     0.004286    -0.005603     0.099751   -3007.914345164099   -3007.920681477262   -3007.922896955777
     4.045   311.461     0.004670    -0.005286     0.099751   -3007.914315458549   -3007.920675186784   -3007.922876296838
     4.045   315.506     0.005032    -0.004944     0.099751   -3007.914287363484   -3007.920667092485   -3007.922855154311
     4.045   319.551     0.005368    -0.004576     0.099751   -3007.914261046624   -3007.920657230074   -3007.922833641392
     4.045   323.596     0.005677    -0.004186     0.099751   -3007.914236666904   -3007.920645644440   -3007.922811873770
     4.045   327.640     0.005958    -0.003775     0.099751   -3007.914214373112   -3007.920632389521   -3007.922789968887
     4.045   331.685     0.006210    -0.003346     0.099751   -3007.914194302634   -3007.920617528117   -3007.922768045164
     4.045   335.730     0.006430    -0.002899     0.099751   -3007.914176580216   -3007.920601131621   -3007.922746221238
     4.045   339.775     0.006619    -0.002439     0.099751   -3007.914161316865   -3007.920583279736   -3007.922724615181
     4.045   343.820     0.006775    -0.001966     0.099751   -3007.914148608838   -3007.920564060103   -3007.922703343721
     4.045   347.865     0.006896    -0.001483     0.099751   -3007.914138536754   -3007.920543567899   -3007.922682521481
