     theta       phi           Ex           Ey           Ez            Para_E_el            Para_E_ph           Para_E_blc           Para_E_dse           Ortho_E_el           Ortho_E_ph          Ortho_E_blc          Ortho_E_dse            Meta_E_el            Meta_E_ph           Meta_E_blc           Meta_E_dse
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     0.000     0.000     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000     4.045     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000     8.090     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    12.135     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    16.180     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    20.225     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    24.270     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    28.315     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    32.360     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    36.404     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    40.449     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    44.494     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    48.539     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    52.584     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    56.629     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    60.674     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
     0.000    64.719     0.000000     0.000000     0.100000   -3007.948727344523       0.040873216527      -0.016334183772       0.009514922180   -3007.954509407546       0.039416788218      -0.013548170313       0.008307922027   -3007.956793989581       0.041385609007      -0.017299511609       0.009907663775
