theta,phi,E_el,E_ph,E_blc,E_dse,E_total
0.0,307.4157303370787,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,311.4606741573034,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,315.5056179775281,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,319.55056179775283,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,323.59550561797755,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,327.64044943820227,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,331.685393258427,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,335.7303370786517,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,339.7752808988764,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,343.82022471910113,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,347.86516853932585,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,351.91011235955057,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,355.9550561797753,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
0.0,360.0,-435.6507036309259,0.03307836508802707,-4.4076690140363995e-05,0.00011283323997189307,-435.617556509288
2.0224719101123596,0.0,-435.6506958954756,0.0330804444039211,-6.364305068776322e-05,0.00015926156150127436,-435.6175198325611
2.0224719101123596,4.044943820224719,-435.65069652332653,0.033080284242856924,-6.207021751600402e-05,0.00015537759312874195,-435.6175229317083
2.0224719101123596,8.089887640449438,-435.650697184086,0.03308011491103289,-6.0413628917755845e-05,0.00015130087920411724,-435.6175261819249
2.0224719101123596,12.134831460674157,-435.65069787411363,0.033079937350080045,-5.8682386174838674e-05,0.00014705361631872331,-435.617529565533
2.0224719101123596,16.179775280898877,-435.65069858938074,0.03307975261081634,-5.6886572443124163e-05,0.0001426602225652221,-435.61753306312016
2.0224719101123596,20.224719101123597,-435.65069932551296,0.03307956184470744,-5.503717386369308e-05,0.00013814715198902678,-435.61753665368974
2.0224719101123596,24.269662921348313,-435.6507000778138,0.03307936629353583,-5.314598462120791e-05,0.00013354267287415278,-435.6175403148327
2.0224719101123596,28.314606741573034,-435.65070084132424,0.033079167277423986,-5.122549720179917e-05,0.00012887661270858595,-435.61754402293104
2.0224719101123596,32.359550561797754,-435.65070161085816,0.03307896618138238,-4.9288779391725976e-05,0.00012418007332430355,-435.61754775338267
2.0224719101123596,36.40449438202247,-435.65070238106426,0.03307876444058892,-4.734933981966979e-05,0.00011948512029824059,-435.61755148084296
2.0224719101123596,40.449438202247194,-435.65070314648045,0.03307856352462521,-4.5420984074303445e-05,0.0001148244512207649,-435.61755517948893
2.0224719101123596,44.49438202247191,-435.6507039015942,0.033078364920920825,-4.351766362563855e-05,0.00011023104787701142,-435.617558823289
2.0224719101123596,48.53932584269663,-435.65070464090076,0.03307817011766979,-4.1653319928235247e-05,0.00010573781773441869,-435.61756238628567
2.0224719101123596,52.58426966292135,-435.65070535897075,0.03307798058649766,-3.9841726199813805e-05,0.00010137723037938742,-435.6175658428801
2.0224719101123596,56.62921348314607,-435.6507060505056,0.03307779776516105,-3.80963294277373e-05,9.718095469134662e-05,-435.6175691681154
2.0224719101123596,60.67415730337079,-435.6507067104037,0.03307762304056534,-3.6430095175331275e-05,9.31795025798374e-05,-435.61757233795544
2.0224719101123596,64.71910112359551,-435.65070733381367,0.033077457732379675,-3.485535772686391e-05,8.940188503776777e-05,-435.6175753295542
2.0224719101123596,68.76404494382022,-435.6507079161941,0.03307730307752,-3.338367802903143e-05,8.587528608227442e-05,-435.6175781215093
2.0224719101123596,72.80898876404494,-435.65070845336334,0.0330771602157554,-3.202571175914716e-05,8.26247598662931e-05,-435.61758069409933
2.0224719101123596,76.85393258426967,-435.65070894153985,0.033077030176673496,-3.07910896778501e-05,7.96729558539738e-05,-435.61758302949704
2.0224719101123596,80.89887640449439,-435.6507093773923,0.033076913868218434,-2.9688312209216228e-05,7.70398764685074e-05,-435.6175851119593
2.0224719101123596,84.9438202247191,-435.65070975806606,0.03307681206698251,-2.872465993842171e-05,7.474267105090738e-05,-435.6175869279878
2.0224719101123596,88.98876404494382,-435.6507100812163,0.03307672541040606,-2.7906121433325574e-05,7.279546932380846e-05,-435.61758846645773
2.0224719101123596,93.03370786516854,-435.65071034502404,0.03307665439100171,-2.7237339481558384e-05,7.120925684801931e-05,-435.61758971871575
2.0224719101123596,97.07865168539325,-435.6507105482135,0.033076599352685,-2.6721576502800265e-05,6.999179420546684e-05,-435.61759067864284
2.0224719101123596,101.12359550561798,-435.65071069005296,0.03307656048925338,-2.6360699547044483e-05,6.914758085537696e-05,-435.61759134268215
2.0224719101123596,105.1685393258427,-435.65071077035725,0.03307653784501826,-2.6155184934436484e-05,6.867786380694796e-05,-435.61759170983265
2.0224719101123596,109.21348314606742,-435.6507107894746,0.03307653131755471,-2.610414223647052e-05,6.858069044761413e-05,-435.61759178160844
2.0224719101123596,113.25842696629213,-435.65071074827324,0.033076540662496254,-2.6205356950225356e-05,6.885100407757937e-05,-435.6175915619636
2.0224719101123596,117.30337078651685,-435.650710648117,0.033076565500264984,-2.6455350882460714e-05,6.948077994453191e-05,-435.617591057187
2.0224719101123596,121.34831460674158,-435.6507104908329,0.03307660532459366,-2.6849458947742816e-05,7.045919886257879e-05,-435.6175902757683
2.0224719101123596,125.3932584269663,-435.65071027868123,0.033076659512664947,-2.7381920797314066e-05,7.177285485062303e-05,-435.617589228234
2.0224719101123596,129.43820224719101,-435.6507100143086,0.03307672733666493,-2.804598544295021e-05,7.340599265046441e-05,-435.61758792696503
2.0224719101123596,133.48314606741573,-435.65070970071076,0.03307680797652544,-2.8834026824127604e-05,7.534077049502341e-05,-435.6175863859906
2.0224719101123596,137.52808988764045,-435.6507093411769,0.03307690053360853,-2.9737668091762265e-05,7.755754310154398e-05,-435.61758462076835
2.0224719101123596,141.57303370786516,-435.6507089392453,0.0330770040450755,-3.0747912255311496e-05,8.003515957071431e-05,-435.6175826479523
2.0224719101123596,145.61797752808988,-435.6507084986446,0.03307711749866959,-3.185527675559257e-05,8.275127068538304e-05,-435.61758048515213
2.0224719101123596,149.6629213483146,-435.6507080232496,0.0330772398476425,-3.3049929494630734e-05,8.568264002479595e-05,-435.61757815069154
2.0224719101123596,153.70786516853934,-435.6507075170211,0.033077370025551306,-3.4321823868455295e-05,8.880545334251995e-05,-435.61757566336604
2.0224719101123596,157.75280898876406,-435.6507069839579,0.03307750696066301,-3.5660830412406665e-05,9.209562079678018e-05,-435.6175730422067
2.0224719101123596,161.79775280898878,-435.6507064280461,0.0330776495897139,-3.7056862777411606e-05,9.55290668668708e-05,-435.6175703062522
2.0224719101123596,165.8426966292135,-435.65070585321524,0.03307779687078841,-3.8499995910339865e-05,9.908200313269557e-05,-435.6175674743372
2.0224719101123596,169.8876404494382,-435.65070526329237,0.0330779477951018,-3.99805745028153e-05,0.00010273117952847067,-435.6175645648923
2.0224719101123596,173.93258426966293,-435.6507046619659,0.03307810139749813,-4.1489310003380403e-05,0.00010645411019666338,-435.61756159576856
2.0224719101123596,177.97752808988764,-435.65070405275287,0.03307825676550265,-4.3017364746524154e-05,0.00011022927065327458,-435.6175585840808
2.0224719101123596,182.02247191011236,-435.65070343896537,0.033078413046797976,-4.4556422039251174e-05,0.00011403626361835226,-435.61755554607714
2.0224719101123596,186.06741573033707,-435.6507028236977,0.033078569455030925,-4.6098741349436834e-05,0.0001178559515528662,-435.61755249703236
2.0224719101123596,190.1123595505618,-435.6507022098022,0.03307872527388737,-4.7637198060694274e-05,0.00012167055466076928,-435.61754945117144
2.0224719101123596,194.1573033707865,-435.65070159988124,0.033078879859413525,-4.916530758315178e-05,0.0001254637138488094,-435.61754642161554
2.0224719101123596,198.20224719101125,-435.65070099628633,0.03307903264059612,-5.067723393689768e-05,0.0001292205188717558,-435.61754342036016
2.0224719101123596,202.24719101123597,-435.65070040111385,0.03307918311824962,-5.2167783247202926e-05,0.0001329275026126474,-435.6175404582761
2.0224719101123596,206.2921348314607,-435.6506998162194,0.0330793308622959,-5.363238289750462e-05,0.0001365726031422597,-435.6175375451365
2.0224719101123596,210.3370786516854,-435.6506992432241,0.03307947550755123,-5.506704737858334e-05,0.00014014509585559475,-435.6175346896684
2.0224719101123596,214.38202247191012,-435.6506986835394,0.03307961674816962,-5.646833214065334e-05,0.00014363549858313453,-435.61753189962434
2.0224719101123596,218.42696629213484,-435.6506981383792,0.03307975433091405,-5.783327699159748e-05,0.00014703545310911775,-435.61752918187256
2.0224719101123596,222.47191011235955,-435.65069760879567,0.03307988804745572,-5.915934079136138e-05,0.00015033758698792884,-435.6175265425019
2.0224719101123596,226.51685393258427,-435.6506970956978,0.03308001772591514,-6.044432935855898e-05,0.00015353535992382317,-435.61752398694153
2.0224719101123596,230.56179775280899,-435.6506965998896,0.03308014322187806,-6.168631863289132e-05,0.00015662289926153016,-435.61752152008637
2.0224719101123596,234.6067415730337,-435.6506961220905,0.03308026440912569,-6.288357521962768e-05,0.0001595948293202558,-435.6175191464281
2.0224719101123596,238.65168539325845,-435.6506956629815,0.03308038117032574,-6.403447647998733e-05,0.0001624460993878087,-435.6175168701886
2.0224719101123596,242.69662921348316,-435.65069522322193,0.03308049338792649,-6.513743232431144e-05,0.00016517181517338272,-435.61751469545095
2.0224719101123596,246.74157303370788,-435.65069480348393,0.03308060093549518,-6.619081081112634e-05,0.0001677670783975907,-435.6175126262807
2.0224719101123596,250.7865168539326,-435.65069440448184,0.033080703669727415,-6.719286955745557e-05,0.00017022683897907203,-435.6175106668423
2.0224719101123596,254.8314606741573,-435.6506940269926,0.03308080142333926,-6.814169482525543e-05,0.00017254576396308251,-435.6175088215002
2.0224719101123596,258.87640449438203,-435.6506936718795,0.03308089399903456,-6.903514996786615e-05,0.00017471812693536004,-435.61750709490354
2.0224719101123596,262.92134831460675,-435.6506933401038,0.03308098116471409,-6.987083470606091e-05,0.00017673772118255104,-435.6175054920526
2.0224719101123596,266.96629213483146,-435.6506930327397,0.03308106265006722,-7.064605645287331e-05,0.00017859779930859063,-435.6175040183477
2.0224719101123596,271.0112359550562,-435.65069275098136,0.0330811381446526,-7.13578146350596e-05,0.00018029104140599028,-435.61750267961065
2.0224719101123596,275.0561797752809,-435.6506924961398,0.03308120729754406,-7.2002798661715e-05,0.00018180955322471073,-435.6175014820879
2.0224719101123596,279.1011235955056,-435.6506922696411,0.03308126971858079,-7.25773998825131e-05,0.0001831448950927084,-435.6175004324269
2.0224719101123596,283.14606741573033,-435.65069207301434,0.03308132498122576,-7.307773756025317e-05,0.00018428814163562714,-435.6174995376291
2.0224719101123596,287.19101123595505,-435.65069190788086,0.033081372626999055,-7.349969856219836e-05,0.00018522997163306908,-435.61749880498024
2.0224719101123596,291.23595505617976,-435.650691775926,0.033081412171418176,-7.383899016219244e-05,0.00018596078665010466,-435.6174982419584
2.0224719101123596,295.2808988764045,-435.6506916788805,0.033081443111341625,-7.409120504098653e-05,0.00018647085640960604,-435.6174978561179
2.0224719101123596,299.3258426966292,-435.650691618485,0.0330814649335813,-7.4251897291026e-05,0.00018675048823744156,-435.6174976549607
2.0224719101123596,303.37078651685397,-435.6506915964598,0.03308147712461749,-7.431666796532263e-05,0.00018679021733163684,-435.6174976457857
2.0224719101123596,307.4157303370787,-435.6506916144656,0.03308147918122502,-7.428125848595014e-05,0.00018658101409011908,-435.61749783552875
2.0224719101123596,311.4606741573034,-435.6506916740661,0.03308147062179717,-7.414165002276555e-05,0.00018611450429028604,-435.61749823059006
2.0224719101123596,315.5056179775281,-435.65069177668624,0.03308145099813339,-7.389416679758576e-05,0.00018538319755626828,-435.61749883665703
2.0224719101123596,319.55056179775283,-435.6506919235702,0.033081419907445744,-7.353558114792868e-05,0.00018438071928380655,-435.61749965852425
2.0224719101123596,323.59550561797755,-435.65069211574007,0.033081377004329254,-7.306321811054307e-05,0.00018310204102349445,-435.61750069991314
2.0224719101123596,327.64044943820227,-435.65069235395845,0.03308132201243829,-7.247505725377637e-05,0.00018154370425433052,-435.6175019632984
2.0224719101123596,331.685393258427,-435.65069263868446,0.03308125473561161,-7.176982950265238e-05,0.00017970403251259126,-435.6175034497461
2.0224719101123596,335.7303370786517,-435.6506929700463,0.03308117506819958,-7.094710676363576e-05,0.00017758332697559404,-435.6175051587578
2.0224719101123596,339.7752808988764,-435.6506933478011,0.033081083004352835,-7.00073822574811e-05,0.00017518404083352503,-435.61750708813906
2.0224719101123596,343.82022471910113,-435.65069377131726,0.03308097864605643,-6.89521396204257e-05,0.00017251092811099419,-435.617509233883
2.0224719101123596,347.86516853932585,-435.65069423954344,0.03308086220970693,-6.778390901449657e-05,0.00016957116301722006,-435.61751159008026
2.0224719101123596,351.91011235955057,-435.6506947510005,0.033080734031063104,-6.650630871820003e-05,0.00016637442640212932,-435.6175141488517
2.0224719101123596,355.9550561797753,-435.65069530376593,0.03308059456842351,-6.512407091541461e-05,0.00016293295646591918,-435.61751690031156
2.0224719101123596,360.0,-435.6506958954759,0.03308044440392112,-6.364305068776341e-05,0.0001592615615012745,-435.6175198325611
4.044943820224719,0.0,-435.65068055025836,0.03308456506321263,-0.0001023482199180196,0.00025106303977450893,-435.61744727037564
4.044943820224719,4.044943820224719,-435.6506818177512,0.03308424131898389,-9.918038670394401e-05,0.00024325287800566932,-435.61745350394057
4.044943820224719,8.089887640449438,-435.65068318402496,0.03308388987785688,-9.576183639182547e-05,0.00023487030315522177,-435.61746018568016
4.044943820224719,12.134831460674157,-435.6506846408417,0.0330835128821599,-9.211292878064923e-05,0.00022596445453622864,-435.61746727643384
4.044943820224719,16.179775280898877,-435.65068617855707,0.03308311287337003,-8.825759818720651e-05,0.00021659253912130333,-435.61747473074206
4.044943820224719,20.224719101123597,-435.6506877862125,0.033082692766301706,-8.422312313147295e-05,0.0002068192997075847,-435.6174824972704
4.044943820224719,24.269662921348313,-435.65068945166877,0.03308225581632128,-8.003983356392058e-05,0.00019671634218253783,-435.6174905193436
4.044943820224719,28.314606741573034,-435.6506911617361,0.03308180558010567,-7.57407600003364e-05,0.00018636133170590294,-435.6174987355842
4.044943820224719,32.359550561797754,-435.650692902349,0.0330813458705937,-7.136123005523172e-05,0.00017583707019287346,-435.6175070806385
4.044943820224719,36.40449438202247,-435.6506946587468,0.03308088070688723,-6.693841891221292e-05,0.00016523046985701068,-435.6175154859886
4.044943820224719,40.449438202247194,-435.6506964156632,0.033080414259960174,-6.25108612061971e-05,0.00015463143970103333,-435.6175238808251
4.044943820224719,44.49438202247191,-435.6506981575412,0.033079950795119856,-5.811793260037978e-05,0.000144131703684095,-435.6175321929756
4.044943820224719,48.53932584269663,-435.6506998687405,0.03307949461222682,-5.379931000527067e-05,0.00013382357080360835,-435.61754034986717
4.044943820224719,52.58426966292135,-435.65070153375217,0.033079049984731386,-4.959441988983215e-05,0.00012379867847094216,-435.6175482795093
4.044943820224719,56.62921348314607,-435.6507031374225,0.03307862109861208,-4.554188445985666e-05,0.00011414673130193977,-435.61755591147664
4.044943820224719,60.67415730337079,-435.65070466515294,0.033078211992307024,-4.167897562086019e-05,0.00010495425776075816,-435.61756317787854
4.044943820224719,64.71910112359551,-435.6507061031128,0.03307782649871992,-3.8041086586736164e-05,9.630340697279371e-05,-435.6175700142936
4.044943820224719,68.76404494382022,-435.6507074384234,0.033077468190343746,-3.466123074567836e-05,8.827080745217537e-05,-435.61757636065647
4.044943820224719,72.80898876404494,-435.65070865933745,0.03307714032849558,-3.156957694647348e-05,8.092650847428861e-05,-435.6175821620773
4.044943820224719,76.85393258426967,-435.65070975539544,0.033076845817578006,-2.879302972792839e-05,7.43330233771215e-05,-435.61758736958444
4.044943820224719,80.89887640449439,-435.650710717564,0.03307658716519214,-2.6354862196192428e-05,6.854449222063285e-05,-435.61759194076905
4.044943820224719,84.9438202247191,-435.6507115383498,0.033076366448816896,-2.4274408265355362e-05,6.360597900499456e-05,-435.6175958403299
4.044943820224719,88.98876404494382,-435.6507122118862,0.03307618528964519,-2.2566819845445666e-05,5.9552916090468446e-05,-435.61759904050075
4.044943820224719,93.03370786516854,-435.65071273400474,0.03307604483403255,-2.124289330366789e-05,5.6410705626873416e-05,-435.61760152135804
4.044943820224719,97.07865168539325,-435.6507131022603,0.033075945742864314,-2.0308968172268647e-05,5.4194484749777445e-05,-435.61760327100023
4.044943820224719,101.12359550561798,-435.6507133159469,0.033075888188999404,-1.976689965589207e-05,5.290905810061926e-05,-435.61760428559955
4.044943820224719,105.1685393258427,-435.65071337607833,0.03307587186278953,-1.9614105037321694e-05,5.254899795007724e-05,-435.61760456932274
4.044943820224719,109.21348314606742,-435.65071328534054,0.033075895985518695,-1.9843682625627963e-05,5.309890892172408e-05,-435.6176041341286
4.044943820224719,113.25842696629213,-435.6507130480174,0.03307595933045497,-2.0444600462839938e-05,5.453385110007975e-05,-435.6176029994364
4.044943820224719,117.30337078651685,-435.65071266990014,0.033076060251063015,-2.1401950651216632e-05,5.681991223550483e-05,-435.6176011916871
4.044943820224719,121.34831460674158,-435.6507121581614,0.03307619671578632,-2.269726388894854e-05,5.9914916895960906e-05,-435.61759874379317
4.044943820224719,125.3932584269663,-435.6507115212248,0.033076366348690565,-2.430887766390314e-05,6.376925782476888e-05,-435.6175956944956
4.044943820224719,129.43820224719101,-435.6507107685965,0.0330765664751459,-2.6212350553028113e-05,6.832683249893945e-05,-435.6175920876387
4.044943820224719,133.48314606741573,-435.6507099107032,0.03307679417164151,-2.8380914244729207e-05,7.352606599058622e-05,-435.6175879713796
4.044943820224719,137.52808988764045,-435.6507089587059,0.033077046318748235,-3.078595424988234e-05,7.930099975069287e-05,-435.6175833973415
4.044943820224719,141.57303370786516,-435.6507079243063,0.03307731965619809,-3.339750981163909e-05,8.558242488611058e-05,-435.61757841973554
4.044943820224719,145.61797752808988,-435.65070681955723,0.033077610839016336,-3.618478326577882e-05,9.22990379023901e-05,-435.61757309446335
