     theta       phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
     2.022   271.011     0.000062    -0.003529     0.099938   -3007.908157057098   -3007.913199949115   -3007.917066609737
     2.022   275.056     0.000311    -0.003515     0.099938   -3007.908112948137   -3007.913214909544   -3007.917042396911
     2.022   279.101     0.000558    -0.003485     0.099938   -3007.908068863800   -3007.913227223948   -3007.917015750078
     2.022   283.146     0.000803    -0.003437     0.099938   -3007.908025028736   -3007.913236842614   -3007.916986784015
     2.022   287.191     0.001043    -0.003371     0.099938   -3007.907981669426   -3007.913243727533   -3007.916955625421
     2.022   291.236     0.001278    -0.003290     0.099938   -3007.907939012900   -3007.913247852415   -3007.916922412642
     2.022   295.281     0.001507    -0.003191     0.099938   -3007.907897285372   -3007.913249202634   -3007.916887295322
     2.022   299.326     0.001728    -0.003077     0.099938   -3007.907856710847   -3007.913247775204   -3007.916850433964
     2.022   303.371     0.001941    -0.002947     0.099938   -3007.907817509678   -3007.913243578701   -3007.916811999426
     2.022   307.416     0.002144    -0.002803     0.099938   -3007.907779897108   -3007.913236633204   -3007.916772172314
     2.022   311.461     0.002337    -0.002645     0.099938   -3007.907744081795   -3007.913226970203   -3007.916731142301
     2.022   315.506     0.002517    -0.002473     0.099938   -3007.907710264352   -3007.913214632516   -3007.916689107354
     2.022   319.551     0.002686    -0.002290     0.099938   -3007.907678635917   -3007.913199674164   -3007.916646272879
     2.022   323.596     0.002840    -0.002094     0.099938   -3007.907649376734   -3007.913182160272   -3007.916602850761
     2.022   327.640     0.002981    -0.001889     0.099938   -3007.907622654823   -3007.913162166920   -3007.916559058341
     2.022   331.685     0.003107    -0.001674     0.099938   -3007.907598624697   -3007.913139780996   -3007.916515117323
     2.022   335.730     0.003217    -0.001451     0.099938   -3007.907577426171   -3007.913115100012   -3007.916471252579
     2.022   339.775     0.003312    -0.001220     0.099938   -3007.907559183267   -3007.913088231906   -3007.916427690911
     2.022   343.820     0.003389    -0.000983     0.099938   -3007.907544003245   -3007.913059294800   -3007.916384659768
     2.022   347.865     0.003450    -0.000742     0.099938   -3007.907531975731   -3007.913028416728   -3007.916342385886
     2.022   351.910     0.003494    -0.000497     0.099938   -3007.907523172006   -3007.912995735325   -3007.916301093927
     2.022   355.955     0.003520    -0.000249     0.099938   -3007.907517644431   -3007.912961397457   -3007.916261005067
     2.022   360.000     0.003529    -0.000000     0.099938   -3007.907515426005   -3007.912925558820   -3007.916222335597
     4.045     0.000     0.007054     0.000000     0.099751   -3007.906809696506   -3007.913148070792   -3007.915842412104
     4.045     4.045     0.007036     0.000498     0.099751   -3007.906812013555   -3007.913075705962   -3007.915766150978
     4.045     8.090     0.006984     0.000993     0.099751   -3007.906821368756   -3007.913000825090   -3007.915693532332
     4.045    12.135     0.006896     0.001483     0.099751   -3007.906837699611   -3007.912923753809   -3007.915624988919
     4.045    16.180     0.006775     0.001966     0.099751   -3007.906860896676   -3007.912844835394   -3007.915560932053
     4.045    20.225     0.006619     0.002439     0.099751   -3007.906890804644   -3007.912764429851   -3007.915501748198
     4.045    24.270     0.006430     0.002899     0.099751   -3007.906927223883   -3007.912682912771   -3007.915447795735
     4.045    28.315     0.006210     0.003346     0.099751   -3007.906969912417   -3007.912600673946   -3007.915399401919
     4.045    32.360     0.005958     0.003775     0.099751   -3007.907018588294   -3007.912518115717   -3007.915356860109
     4.045    36.404     0.005677     0.004186     0.099751   -3007.907072932338   -3007.912435651113   -3007.915320427298
     4.045    40.449     0.005368     0.004576     0.099751   -3007.907132591232   -3007.912353701732   -3007.915290321939
     4.045    44.494     0.005032     0.004944     0.099751   -3007.907197180879   -3007.912272695408   -3007.915266722135
     4.045    48.539     0.004670     0.005286     0.099751   -3007.907266290020   -3007.912193063674   -3007.915249764211
     4.045    52.584     0.004286     0.005603     0.099751   -3007.907339484033   -3007.912115239041   -3007.915239541657
     4.045    56.629     0.003880     0.005891     0.099751   -3007.907416308871   -3007.912039652125   -3007.915236104482
     4.045    60.674     0.003455     0.006150     0.099751   -3007.907496295092   -3007.911966728629   -3007.915239458987
     4.045    64.719     0.003012     0.006378     0.099751   -3007.907578961914   -3007.911896886253   -3007.915249567936
     4.045    68.764     0.002555     0.006575     0.099751   -3007.907663821246   -3007.911830531527   -3007.915266351134
     4.045    72.809     0.002085     0.006739     0.099751   -3007.907750381642   -3007.911768056625   -3007.915289686407
     4.045    76.854     0.001604     0.006869     0.099751   -3007.907838152134   -3007.911709836198   -3007.915319410967
     4.045    80.899     0.001116     0.006965     0.099751   -3007.907926645890   -3007.911656224252   -3007.915355323112
     4.045    84.944     0.000622     0.007026     0.099751   -3007.908015383639   -3007.911607551133   -3007.915397184295
     4.045    88.989     0.000124     0.007053     0.099751   -3007.908103896864   -3007.911564120642   -3007.915444721468
     4.045    93.034    -0.000373     0.007044     0.099751   -3007.908191730693   -3007.911526207310   -3007.915497629706
     4.045    97.079    -0.000869     0.007000     0.099751   -3007.908278446467   -3007.911494053902   -3007.915555575067
     4.045   101.124    -0.001361     0.006921     0.099751   -3007.908363623988   -3007.911467869153   -3007.915618197640
     4.045   105.169    -0.001846     0.006808     0.099751   -3007.908446863409   -3007.911447825771   -3007.915685114732
     4.045   109.213    -0.002321     0.006661     0.099751   -3007.908527786757   -3007.911434058758   -3007.915755924198
     4.045   113.258    -0.002785     0.006481     0.099751   -3007.908606039115   -3007.911426664051   -3007.915830207778
     4.045   117.303    -0.003236     0.006268     0.099751   -3007.908681289445   -3007.911425697500   -3007.915907534501
     4.045   121.348    -0.003670     0.006024     0.099751   -3007.908753231084   -3007.911431174226   -3007.915987464050
     4.045   125.393    -0.004086     0.005750     0.099751   -3007.908821581913   -3007.911443068332   -3007.916069550048
     4.045   129.438    -0.004481     0.005448     0.099751   -3007.908886084243   -3007.911461313007   -3007.916153343264
     4.045   133.483    -0.004854     0.005118     0.099751   -3007.908946504450   -3007.911485801004   -3007.916238394660
     4.045   137.528    -0.005203     0.004763     0.099751   -3007.909002632371   -3007.911516385481   -3007.916324258281
     4.045   141.573    -0.005526     0.004384     0.099751   -3007.909054280527   -3007.911552881223   -3007.916410493933
     4.045   145.618    -0.005822     0.003983     0.099751   -3007.909101283206   -3007.911595066195   -3007.916496669652
     4.045   149.663    -0.006088     0.003563     0.099751   -3007.909143495430   -3007.911642683442   -3007.916582363916
     4.045   153.708    -0.006324     0.003125     0.099751   -3007.909180791879   -3007.911695443266   -3007.916667167619
     4.045   157.753    -0.006529     0.002671     0.099751   -3007.909213065801   -3007.911753025713   -3007.916750685768
     4.045   161.798    -0.006701     0.002203     0.099751   -3007.909240227924   -3007.911815083279   -3007.916832538921
     4.045   165.843    -0.006840     0.001725     0.099751   -3007.909262205469   -3007.911881243834   -3007.916912364362
     4.045   169.888    -0.006944     0.001239     0.099751   -3007.909278941228   -3007.911951113711   -3007.916989817026
     4.045   173.933    -0.007014     0.000746     0.099751   -3007.909290392799   -3007.912024280943   -3007.917064570169
     4.045   177.978    -0.007050     0.000249     0.099751   -3007.909296531955   -3007.912100318565   -3007.917136315818
     4.045   182.022    -0.007050    -0.000249     0.099751   -3007.909297344201   -3007.912178787999   -3007.917204765025
     4.045   186.067    -0.007014    -0.000746     0.099751   -3007.909292828524   -3007.912259242407   -3007.917269647941
     4.045   190.112    -0.006944    -0.001239     0.099751   -3007.909282997330   -3007.912341230051   -3007.917330713714
     4.045   194.157    -0.006840    -0.001725     0.099751   -3007.909267876588   -3007.912424297556   -3007.917387730295
     4.045   198.202    -0.006701    -0.002203     0.099751   -3007.909247506171   -3007.912507993069   -3007.917440484137
     4.045   202.247    -0.006529    -0.002671     0.099751   -3007.909221940385   -3007.912591869289   -3007.917488779827
     4.045   206.292    -0.006324    -0.003125     0.099751   -3007.909191248637   -3007.912675486303   -3007.917532439699
     4.045   210.337    -0.006088    -0.003563     0.099751   -3007.909155516292   -3007.912758414235   -3007.917571303451
     4.045   214.382    -0.005822    -0.003983     0.099751   -3007.909114845595   -3007.912840235672   -3007.917605227772
     4.045   218.427    -0.005526    -0.004384     0.099751   -3007.909069356716   -3007.912920547843   -3007.917634086035
     4.045   222.472    -0.005203    -0.004763     0.099751   -3007.909019188816   -3007.912998964547   -3007.917657768081
     4.045   226.517    -0.004854    -0.005118     0.099751   -3007.908964501113   -3007.913075117803   -3007.917676180066
     4.045   230.562    -0.004481    -0.005448     0.099751   -3007.908905473939   -3007.913148659263   -3007.917689244456
     4.045   234.607    -0.004086    -0.005750     0.099751   -3007.908842309690   -3007.913219261322   -3007.917696900109
     4.045   238.652    -0.003670    -0.006024     0.099751   -3007.908775233661   -3007.913286617998   -3007.917699102520
     4.045   242.697    -0.003236    -0.006268     0.099751   -3007.908704494717   -3007.913350445544   -3007.917695824159
     4.045   246.742    -0.002785    -0.006481     0.099751   -3007.908630365780   -3007.913410482832   -3007.917687054957
     4.045   250.787    -0.002321    -0.006661     0.099751   -3007.908553144022   -3007.913466491524   -3007.917672802896
     4.045   254.831    -0.001846    -0.006808     0.099751   -3007.908473150856   -3007.913518256038   -3007.917653094691
     4.045   258.876    -0.001361    -0.006921     0.099751   -3007.908390731548   -3007.913565583355   -3007.917627976571
     4.045   262.921    -0.000869    -0.007000     0.099751   -3007.908306254570   -3007.913608302676   -3007.917597515088
     4.045   266.966    -0.000373    -0.007044     0.099751   -3007.908220110572   -3007.913646264970   -3007.917561797999
     4.045   271.011     0.000124    -0.007053     0.099751   -3007.908132711008   -3007.913679342429   -3007.917520935106
     4.045   275.056     0.000622    -0.007026     0.099751   -3007.908044486414   -3007.913707427868   -3007.917475059096
     4.045   279.101     0.001116    -0.006965     0.099751   -3007.907955884322   -3007.913730434090   -3007.917424326306
     4.045   283.146     0.001604    -0.006869     0.099751   -3007.907867366851   -3007.913748293273   -3007.917368917408
     4.045   287.191     0.002085    -0.006739     0.099751   -3007.907779407946   -3007.913760956337   -3007.917309037940
     4.045   291.236     0.002555    -0.006575     0.099751   -3007.907692490334   -3007.913768392402   -3007.917244918711
     4.045   295.281     0.003012    -0.006378     0.099751   -3007.907607102209   -3007.913770588274   -3007.917176815979
     4.045   299.326     0.003455    -0.006150     0.099751   -3007.907523733676   -3007.913767548040   -3007.917105011441
     4.045   303.371     0.003880    -0.005891     0.099751   -3007.907442873006   -3007.913759292731   -3007.917029811969
     4.045   307.416     0.004286    -0.005603     0.099751   -3007.907365002744   -3007.913745860108   -3007.916951549069
     4.045   311.461     0.004670    -0.005286     0.099751   -3007.907290595705   -3007.913727304538   -3007.916870578084
     4.045   315.506     0.005032    -0.004944     0.099751   -3007.907220110954   -3007.913703696974   -3007.916787277097
     4.045   319.551     0.005368    -0.004576     0.099751   -3007.907153989755   -3007.913675125054   -3007.916702045502
     4.045   323.596     0.005677    -0.004186     0.099751   -3007.907092651605   -3007.913641693252   -3007.916615302337
     4.045   327.640     0.005958    -0.003775     0.099751   -3007.907036490381   -3007.913603523136   -3007.916527484253
     4.045   331.685     0.006210    -0.003346     0.099751   -3007.906985870641   -3007.913560753679   -3007.916439043250
     4.045   335.730     0.006430    -0.002899     0.099751   -3007.906941124163   -3007.913513541594   -3007.916350444106
     4.045   339.775     0.006619    -0.002439     0.099751   -3007.906902546741   -3007.913462061699   -3007.916262161556
     4.045   343.820     0.006775    -0.001966     0.099751   -3007.906870395296   -3007.913406507266   -3007.916174677262
     4.045   347.865     0.006896    -0.001483     0.099751   -3007.906844885348   -3007.913347090326   -3007.916088476558
