     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
          9.0       180.0   -0.1564345    0.0000000    0.9876883    -3006.09805223563262    -3006.10378844481284    -3006.11640093403730
          9.0       198.0   -0.1487780   -0.0483409    0.9876883    -3006.09791371361098    -3006.10438549775154    -3006.11682695357877
          9.0       216.0   -0.1265581   -0.0919499    0.9876883    -3006.09752208384134    -3006.10491617306707    -3006.11706105222174
          9.0       234.0   -0.0919499   -0.1265581    0.9876883    -3006.09692729583776    -3006.10535573383459    -3006.11712880721279
          9.0       252.0   -0.0483409   -0.1487780    0.9876883    -3006.09620294094157    -3006.10571018716018    -3006.11706235354404
          9.0       270.0   -0.0000000   -0.1564345    0.9876883    -3006.09543376682313    -3006.10599698623719    -3006.11688216768698
          9.0       288.0    0.0483409   -0.1487780    0.9876883    -3006.09470206757942    -3006.10622326930479    -3006.11658996323513
          9.0       306.0    0.0919499   -0.1265581    0.9876883    -3006.09407629345560    -3006.10637147545003    -3006.11617514172895
          9.0       324.0    0.1265581   -0.0919499    0.9876883    -3006.09360483812407    -3006.10639900704973    -3006.11563118670210
          9.0       342.0    0.1487780   -0.0483409    0.9876883    -3006.09331604807767    -3006.10625296918852    -3006.11497420818296
          9.0       360.0    0.1564345   -0.0000000    0.9876883    -3006.09322276437297    -3006.10589479423470    -3006.11425506442447
         18.0         0.0    0.3090170    0.0000000    0.9510565    -3006.08902922196921    -3006.10557955146851    -3006.11177187525891
         18.0        18.0    0.2938926    0.0954915    0.9510565    -3006.08919151926739    -3006.10451777671778    -3006.11017671801756
         18.0        36.0    0.2500000    0.1816356    0.9510565    -3006.08965776631749    -3006.10291524337572    -3006.10876589586496
         18.0        54.0    0.1816356    0.2500000    0.9510565    -3006.09044509880869    -3006.10105215376007    -3006.10785634520062
         18.0        72.0    0.0954915    0.2938926    0.9510565    -3006.09154905335481    -3006.09931271840469    -3006.10768412633433
         18.0        90.0    0.0000000    0.3090170    0.9510565    -3006.09291201380620    -3006.09806600483671    -3006.10832655393051
         18.0       108.0   -0.0954915    0.2938926    0.9510565    -3006.09441002645963    -3006.09755782022148    -3006.10966963504370
         18.0       126.0   -0.1816356    0.2500000    0.9510565    -3006.09586672911655    -3006.09784763668313    -3006.11143534785197
         18.0       144.0   -0.2500000    0.1816356    0.9510565    -3006.09708770386396    -3006.09880228608927    -3006.11326267615414
         18.0       162.0   -0.2938926    0.0954915    0.9510565    -3006.09789936091693    -3006.10014395047256    -3006.11481514299794
         18.0       180.0   -0.3090170    0.0000000    0.9510565    -3006.09818172963651    -3006.10154133441847    -3006.11587653573315
         18.0       198.0   -0.2938926   -0.0954915    0.9510565    -3006.09789151025825    -3006.10271765291145    -3006.11640007491133
         18.0       216.0   -0.2500000   -0.1816356    0.9510565    -3006.09707097120236    -3006.10353476192631    -3006.11649254366739
         18.0       234.0   -0.1816356   -0.2500000    0.9510565    -3006.09583949817716    -3006.10401842754800    -3006.11634097312117
         18.0       252.0   -0.0954915   -0.2938926    0.9510565    -3006.09437089223411    -3006.10431579138094    -3006.11611524394675
         18.0       270.0   -0.0000000   -0.3090170    0.9510565    -3006.09286112507698    -3006.10460560711726    -3006.11589015574600
         18.0       288.0    0.0954915   -0.2938926    0.9510565    -3006.09148987157823    -3006.10500086549791    -3006.11561970796129
         18.0       306.0    0.1816356   -0.2500000    0.9510565    -3006.09038537069182    -3006.10548413790002    -3006.11517162815790
         18.0       324.0    0.2500000   -0.1816356    0.9510565    -3006.08960841392400    -3006.10589968042586    -3006.11440395441605
         18.0       342.0    0.2938926   -0.0954915    0.9510565    -3006.08916342431894    -3006.10600670535041    -3006.11324925445524
         18.0       360.0    0.3090170   -0.0000000    0.9510565    -3006.08902922196921    -3006.10557955146851    -3006.11177187525891
         27.0         0.0    0.4539905    0.0000000    0.8910065    -3006.08415762302002    -3006.10443566698768    -3006.10866967513857
