     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         27.0       270.0   -0.0000000   -0.4539905    0.8910065    -3007.81955125441664    -3007.82050988162200    -3007.82480679843911
         27.0       288.0    0.1402908   -0.4317706    0.8910065    -3007.81791848890498    -3007.82032570035608    -3007.82446210653052
         27.0       306.0    0.2668489   -0.3672860    0.8910065    -3007.81595613175477    -3007.82010588601770    -3007.82410179529961
         27.0       324.0    0.3672860   -0.2668489    0.8910065    -3007.81405708554257    -3007.82035103575572    -3007.82299975967862
         27.0       342.0    0.4317706   -0.1402908    0.8910065    -3007.81270315630400    -3007.82061465915467    -3007.82114592337666
         27.0       360.0    0.4539905   -0.0000000    0.8910065    -3007.81218696044834    -3007.82056342146370    -3007.82023708497445
         36.0         0.0    0.5877853    0.0000000    0.8090170    -3007.80836538009180    -3007.81838539061891    -3007.81717832651975
         36.0        18.0    0.5590170    0.1816356    0.8090170    -3007.80901456230959    -3007.81836911990194    -3007.81541046750999
         36.0        36.0    0.4755283    0.3454915    0.8090170    -3007.81120393188485    -3007.81756019044951    -3007.81379748838435
         36.0        54.0    0.3454915    0.4755283    0.8090170    -3007.81416109716429    -3007.81634947563180    -3007.81365147023371
         36.0        72.0    0.1816356    0.5590170    0.8090170    -3007.81695020985080    -3007.81499278303181    -3007.81383955470483
         36.0        90.0    0.0000000    0.5877853    0.8090170    -3007.81879796905923    -3007.81384158946321    -3007.81520092016081
         36.0       108.0   -0.1816356    0.5590170    0.8090170    -3007.81991591932365    -3007.81299064203495    -3007.81706954460969
         36.0       126.0   -0.3454915    0.4755283    0.8090170    -3007.81980610394794    -3007.81261974490462    -3007.81885683814789
         36.0       144.0   -0.4755283    0.3454915    0.8090170    -3007.81899574947693    -3007.81292189760643    -3007.82024865744324
         36.0       162.0   -0.5590170    0.1816356    0.8090170    -3007.81756461064651    -3007.81407334726464    -3007.82096493423933
         36.0       180.0   -0.5877853    0.0000000    0.8090170    -3007.81664852792164    -3007.81567717662438    -3007.82088301964995
         36.0       198.0   -0.5590170   -0.1816356    0.8090170    -3007.81678561635044    -3007.81710693970854    -3007.82081406248790
         36.0       216.0   -0.4755283   -0.3454915    0.8090170    -3007.81758908498841    -3007.81791186471219    -3007.82119589632930
         36.0       234.0   -0.3454915   -0.4755283    0.8090170    -3007.81857941870430    -3007.81888126073363    -3007.82111458716372
         36.0       252.0   -0.1816356   -0.5590170    0.8090170    -3007.81915863894619    -3007.81856539084720    -3007.82170940717106
         36.0       270.0   -0.0000000   -0.5877853    0.8090170    -3007.81808622999051    -3007.81855566855211    -3007.82202877271629
         36.0       288.0    0.1816356   -0.5590170    0.8090170    -3007.81605953031112    -3007.81822197684960    -3007.82190564401162
         36.0       306.0    0.3454915   -0.4755283    0.8090170    -3007.81343625204499    -3007.81749586077149    -3007.82176618191033
         36.0       324.0    0.4755283   -0.3454915    0.8090170    -3007.81084242171528    -3007.81767135000018    -3007.82080462724207
         36.0       342.0    0.5590170   -0.1816356    0.8090170    -3007.80889548407413    -3007.81834097070077    -3007.81880576593267
         36.0       360.0    0.5877853   -0.0000000    0.8090170    -3007.80836538009180    -3007.81838539061891    -3007.81717832651975
         45.0         0.0    0.7071068    0.0000000    0.7071068    -3007.80480600799501    -3007.81627725650651    -3007.81427678031378
         45.0        18.0    0.6724985    0.2185080    0.7071068    -3007.80569273834908    -3007.81620703179442    -3007.81188355474887
         45.0        36.0    0.5720614    0.4156269    0.7071068    -3007.80836817775071    -3007.81535061715067    -3007.81033780933058
         45.0        54.0    0.4156269    0.5720614    0.7071068    -3007.81200422510710    -3007.81399357027431    -3007.80966478543451
         45.0        72.0    0.2185080    0.6724985    0.7071068    -3007.81542900627255    -3007.81279049928435    -3007.81045197673848
         45.0        90.0    0.0000000    0.7071068    0.7071068    -3007.81755251232926    -3007.81129812592690    -3007.81218842960607
         45.0       108.0   -0.2185080    0.6724985    0.7071068    -3007.81846171351935    -3007.81011187336298    -3007.81438163393250
         45.0       126.0   -0.4156269    0.5720614    0.7071068    -3007.81771893408904    -3007.80944838343339    -3007.81642333119726
         45.0       144.0   -0.5720614    0.4156269    0.7071068    -3007.81602469857626    -3007.80989510115887    -3007.81785112740681
         45.0       162.0   -0.6724985    0.2185080    0.7071068    -3007.81415368527769    -3007.81133697407358    -3007.81840736093955
         45.0       180.0   -0.7071068    0.0000000    0.7071068    -3007.81257851143073    -3007.81320761318875    -3007.81798064340364
         45.0       198.0   -0.6724985   -0.2185080    0.7071068    -3007.81293397422496    -3007.81476772570659    -3007.81758274744698
         45.0       216.0   -0.5720614   -0.4156269    0.7071068    -3007.81433766540476    -3007.81552580017114    -3007.81663252644557
         45.0       234.0   -0.4156269   -0.5720614    0.7071068    -3007.81609689219886    -3007.81638347485250    -3007.81726459129186
         45.0       252.0   -0.2185080   -0.6724985    0.7071068    -3007.81748578054476    -3007.81450484491461    -3007.81773041125916
