theta,phi,Ex,Ey,Ez,lambda_magnitude,ortho_E_el,ortho_E_ph,ortho_E_blc,ortho_E_dse,meta_E_el,meta_E_ph,meta_E_blc,meta_E_dse,para_E_el,para_E_ph,para_E_blc,para_E_dse
65.0,78.0,0.003768639688081835,0.01773005574832528,0.00845236523481399,0.02,-3007.9547330775354,0.03326814913981154,-0.0008183048495417053,0.0014041939405440005,-3007.9568839087924,0.03342024132745232,-0.0011938230211776348,0.0017961102047245633,-3007.9489667057674,0.03313522240723479,-0.00039115980688972374,0.0007923159668138316
65.0,78.0,0.00753727937616367,0.03546011149665056,0.01690473046962798,0.04,-3007.954063439139,0.03387327893387596,-0.003314829229781022,0.005595236745097068,-3007.9560995490383,0.03449872859260664,-0.004847658859644897,0.007163211266494158,-3007.9485548015273,0.03332756161168799,-0.00158189480001806,0.0031637166010815123
65.0,78.0,0.011305919064245504,0.053190167244975835,0.025357095704441966,0.06,-3007.9528812672343,0.03496242758228375,-0.007622844431145997,0.012509364375680307,-3007.954706497028,0.036439651549391265,-0.011198683370717418,0.01604385354177615,-3007.9478440948674,0.03367856945345155,-0.0036264393957272565,0.0070974476082677936
65.0,78.0,0.01507455875232734,0.07092022299330113,0.03380946093925596,0.08,-3007.951082045999,0.036675993264253574,-0.01399578517683127,0.02204396686500968,-3007.952569897937,0.03950246306180047,-0.0207201772086528,0.028367491664263944,-3007.9467961384075,0.03423969629315778,-0.0066240183519911695,0.012565307451729076
65.0,78.0,0.018843198440409173,0.0886502787416264,0.04226182617406995,0.1,-3007.94850832361,0.03925791416200257,-0.022866905896417558,0.034066469517120675,-3007.949487555927,0.044166376287463616,-0.034286756094147525,0.04410762252688004,-3007.9453526530383,0.035096162806730384,-0.010734422429945238,0.019527642765082606
